risk_continue,risk_early,risk_difference,risk_ratio,stay_balanced_risk_continue,stay_balanced_risk_early,stay_balanced_risk_difference,stay_balanced_risk_ratio,seed,converged
0.4262108039535926,0.48551756532662216,0.05930676137302954,1.1391488925735611,0.5321374593192538,0.5482207775445327,0.016083318225278864,1.0302239918344664,1566502018,1
0.41960037832853414,0.49318315794471346,0.07358277961617932,1.175363949644884,0.5478258738918125,0.5604018794628901,0.01257600557107763,1.0229562095739224,1245966620,1
0.4219941510789206,0.5112913142586389,0.08929716317971836,1.2116075849663095,0.5703034815058757,0.5899033825013614,0.019599900995485697,1.0343674931524747,769069220,1
0.4081237223603501,0.4771951791426055,0.0690714567822554,1.1692414652664302,0.5322008839072583,0.5694058045352395,0.0372049206279812,1.0699076641038885,1931335159,1
0.4354422866682354,0.4997209489544581,0.0642786622862227,1.147616950062539,0.5723298505205647,0.5437655993543471,-0.028564251166217636,0.9500912784118513,1687336153,1
0.4306267355091926,0.4823709030018359,0.05174416749264327,1.1201601369024583,0.5633634025932035,0.5406776567518694,-0.022685745841334093,0.9597315946742193,729554457,1
0.43696404741205275,0.4925321504651173,0.05556810305306453,1.1271685928903536,0.5775719087821287,0.5620933174884363,-0.015478591293692445,0.9732005815062393,1535708381,1
0.45471275238650877,0.5077558605904625,0.05304310820395375,1.1166519037030807,0.5867757097600664,0.5728067977512938,-0.013968912008772594,0.9761937793667627,1753454663,1
0.41967801661763793,0.49165158021394945,0.07197356359631152,1.1714971019363292,0.5613211453282785,0.5666940543195061,0.005372908991227665,1.009571898432733,24807463,1
0.41049708530260043,0.483232533631473,0.07273544832887258,1.1771887083564923,0.5557860657650399,0.5754213324982475,0.01963526673320759,1.0353288215424754,308584076,1
